@relation R_data_frame-weka.filters.unsupervised.attribute.Normalize-S1.0-T0.0

@attribute V1 numeric
@attribute V2 numeric
@attribute V3 numeric
@attribute V4 numeric
@attribute V5 numeric
@attribute V6 numeric
@attribute V7 numeric
@attribute V8 numeric
@attribute V9 numeric
@attribute V10 numeric
@attribute V11 numeric
@attribute V12 numeric
@attribute V13 numeric
@attribute V14 numeric
@attribute V15 numeric
@attribute V16 numeric
@attribute V17 numeric
@attribute V18 numeric
@attribute V19 numeric
@attribute V20 numeric
@attribute V21 numeric
@attribute V22 numeric
@attribute V23 numeric
@attribute V24 numeric
@attribute V25 numeric
@attribute V26 numeric
@attribute V27 numeric
@attribute V28 numeric
@attribute V29 numeric
@attribute V30 numeric
@attribute V31 numeric
@attribute V32 numeric
@attribute V33 numeric
@attribute V34 numeric
@attribute V35 numeric
@attribute V36 numeric
@attribute V37 numeric
@attribute V38 numeric
@attribute V39 numeric
@attribute V40 numeric
@attribute V41 numeric
@attribute V42 numeric
@attribute V43 numeric
@attribute V44 numeric
@attribute V45 numeric
@attribute V46 numeric
@attribute V47 numeric
@attribute V48 numeric
@attribute V49 numeric
@attribute V50 numeric
@attribute V51 numeric
@attribute V52 numeric
@attribute V53 numeric
@attribute V54 numeric
@attribute V55 numeric
@attribute V56 numeric
@attribute V57 numeric
@attribute V58 numeric
@attribute V59 numeric
@attribute V60 numeric
@attribute V61 numeric
@attribute V62 numeric
@attribute V63 numeric
@attribute V64 numeric
@attribute V65 numeric
@attribute V66 numeric
@attribute V67 numeric
@attribute V68 numeric
@attribute V69 numeric
@attribute V70 numeric
@attribute V71 numeric
@attribute V72 numeric
@attribute Class {1,2}

@data
0.12,0.142857,0.126761,0.041096,0.041667,0.094595,0.162162,0.146667,0.21978,0.345238,0.298851,0.252874,0.122222,0.15625,0.011111,0.235955,0.235294,0.405063,0.36,0.394366,0.287356,0.225806,0.220779,0.204819,0.295455,0.216667,0.886435,0.900322,0.898089,0.913183,0.916933,0.915094,0.905956,0.927052,0.963964,0.917143,0.882979,0.858247,0.758105,0.789604,0.815461,0.823232,0.846914,0.854321,0.852632,0.855556,0.863372,0.866469,0.870588,0.895385,0.83208,0.882883,0.803797,0.545455,0.685115,0.496026,0.718213,0.697318,0.777778,0.62635,0.53657,0.839394,0.774892,0.747475,0.423708,0.556462,0.865979,0.88,0.736462,0.493333,0.490473,0.0,1
0.213333,0.168831,0.112676,0.09589,0.111111,0.013514,0.054054,0.106667,0.230769,0.297619,0.241379,0.137931,0.133333,0.1875,0.155556,0.213483,0.458824,0.202532,0.413333,0.422535,0.356322,0.247312,0.272727,0.144578,0.375,0.216667,0.930599,0.948553,0.93949,0.945338,0.942492,0.933962,0.924765,0.93921,0.957958,0.934286,0.898936,0.886598,0.870324,0.868812,0.875312,0.891414,0.797531,0.8,0.857895,0.85,0.869186,0.875371,0.876471,0.892308,0.884712,0.906907,0.829114,0.535354,0.526653,0.449578,0.829897,0.693487,0.656566,0.464772,0.45063,0.942424,0.731602,0.40404,0.378317,0.470129,0.917526,0.879494,0.781227,0.573333,0.6,0.0,1
0.12,0.116883,0.056338,0.027397,0.097222,0.081081,0.094595,0.253333,0.241758,0.333333,0.241379,0.172414,0.177778,0.104167,0.222222,0.191011,0.294118,0.341772,0.28,0.338028,0.241379,0.215054,0.337662,0.192771,0.238636,0.216667,0.917981,0.92926,0.920382,0.916399,0.913738,0.902516,0.902821,0.933131,0.948949,0.925714,0.901596,0.881443,0.870324,0.856436,0.875312,0.833333,0.804938,0.797531,0.831579,0.838889,0.854651,0.872404,0.885294,0.904615,0.874687,0.894895,0.838608,0.656566,0.434023,0.442871,0.824742,0.704981,0.636364,0.350399,0.444738,0.94697,0.822511,0.111111,0.28352,0.425988,0.927835,0.891139,0.776173,0.546667,0.454545,0.007264,1
0.16,0.142857,0.183099,0.109589,0.083333,0.081081,0.067568,0.226667,0.307692,0.261905,0.218391,0.137931,0.055556,0.135417,0.011111,0.337079,0.376471,0.443038,0.506667,0.422535,0.344828,0.215054,0.220779,0.168675,0.340909,0.233333,0.930599,0.942122,0.936306,0.938907,0.936102,0.927673,0.924765,0.945289,0.954955,0.914286,0.906915,0.881443,0.875312,0.863861,0.86783,0.858586,0.866667,0.876543,0.873684,0.863889,0.877907,0.88724,0.891176,0.907692,0.867168,0.912913,0.841772,0.535354,0.392077,0.480626,0.742268,0.701149,0.525253,0.275716,0.475213,0.866667,0.805195,0.111111,0.281599,0.466938,0.886598,0.844557,0.750903,0.48,0.4,0.0,1
0.16,0.181818,0.140845,0.109589,0.180556,0.162162,0.054054,0.173333,0.307692,0.345238,0.333333,0.287356,0.211111,0.208333,0.188889,0.213483,0.4,0.506329,0.186667,0.183099,0.183908,0.204301,0.233766,0.204819,0.386364,0.25,0.927445,0.942122,0.93949,0.935691,0.932907,0.933962,0.931034,0.957447,0.960961,0.945714,0.920213,0.904639,0.880299,0.871287,0.880299,0.914141,0.854321,0.861728,0.857895,0.869444,0.883721,0.88724,0.891176,0.916923,0.907268,0.921922,0.848101,0.626263,0.41771,0.50149,0.750859,0.716475,0.636364,0.328793,0.509346,0.887879,0.822511,0.151515,0.432829,0.47545,0.896907,0.890127,0.774007,0.466667,0.472727,0.0,1
0.226667,0.246753,0.323944,0.273973,0.222222,0.189189,0.189189,0.373333,0.373626,0.416667,0.45977,0.413793,0.388889,0.458333,0.733333,0.460674,0.376471,0.329114,0.373333,0.309859,0.045977,0.075269,0.051948,0.060241,0.670455,0.366667,0.952681,0.974277,0.971338,0.983923,0.977636,0.965409,0.962382,0.984802,0.966967,0.931429,0.909574,0.89433,0.880299,0.873762,0.78803,0.651515,0.661728,0.68642,0.705263,0.738889,0.773256,0.792285,0.802941,0.821538,0.864662,0.864865,0.838608,0.59596,0.513254,0.473671,0.780069,0.724138,0.393939,0.375763,0.48781,0.90303,0.78355,0.393939,0.392284,0.446552,0.907216,0.827342,0.784116,0.506667,0.545455,0.0,1
0.066667,0.051948,0.028169,0.027397,0.013889,0.081081,0.040541,0.28,0.208791,0.261905,0.45977,0.701149,0.366667,0.229167,0.166667,0.179775,0.058824,0.151899,0.16,0.140845,0.045977,0.11828,0.168831,0.060241,0.613636,0.183333,0.85489,0.871383,0.88535,0.900322,0.920128,0.933962,0.924765,0.917933,0.903904,0.851429,0.835106,0.724227,0.628429,0.591584,0.591022,0.613636,0.641975,0.674074,0.705263,0.727778,0.75,0.765579,0.785294,0.812308,0.714286,0.780781,0.781646,0.939394,0.566269,0.436413,0.690722,0.606557,0.400449,0.465703,0.5013,0.686123,0.618554,0.297693,0.432829,0.47545,0.6986,0.680618,0.685752,0.466667,0.436364,0.018402,1
0.12,0.077922,0.056338,0.109589,0.027778,0.243243,0.22973,0.133333,0.131868,0.166667,0.206897,0.16092,0.088889,0.083333,0.144444,0.033708,0.282353,0.35443,0.4,0.352113,0.264368,0.086022,0.090909,0.096386,0.25,0.166667,0.84858,0.868167,0.882166,0.900322,0.907348,0.90566,0.877743,0.851064,0.84985,0.842857,0.837766,0.835052,0.795511,0.79703,0.80798,0.838384,0.807407,0.822222,0.828947,0.833333,0.837209,0.839763,0.826471,0.843077,0.83208,0.852853,0.813291,0.686869,0.672298,0.483855,0.570447,0.724138,0.747475,0.518788,0.477448,0.718182,0.770563,0.838384,0.375873,0.49867,0.783505,0.908861,0.791336,0.36,0.345455,0.0,2
0.12,0.103896,0.126761,0.082192,0.027778,0.040541,0.067568,0.066667,0.087912,0.154762,0.264368,0.356322,0.388889,0.333333,0.288889,0.280899,0.258824,0.341772,0.32,0.197183,0.149425,0.139785,0.142857,0.156627,0.306818,0.2,0.867508,0.88746,0.88535,0.900322,0.897764,0.893082,0.890282,0.927052,0.966967,0.948571,0.930851,0.873711,0.822943,0.819307,0.80798,0.808081,0.809877,0.807407,0.826316,0.833333,0.840116,0.857567,0.858824,0.886154,0.809524,0.876877,0.756329,0.838384,0.545296,0.479881,0.616838,0.708812,0.686869,0.408643,0.494311,0.743939,0.800866,0.20202,0.366446,0.410566,0.804124,0.895696,0.772563,0.413333,0.563636,0.0,1
0.066667,0.038961,0.084507,0.054795,0.083333,0.013514,0.040541,0.173333,0.175824,0.142857,0.068966,0.068966,0.5,0.125,0.122222,0.078652,0.058824,0.113924,0.2,0.140845,0.149425,0.096774,0.12987,0.120482,0.420455,0.1,0.921136,0.92926,0.923567,0.92283,0.926518,0.924528,0.92163,0.975684,0.993994,0.974286,0.917553,0.886598,0.65586,0.569307,0.583541,0.606061,0.619753,0.659259,0.694737,0.713889,0.741279,0.768546,0.788235,0.824615,0.81203,0.807808,0.838608,0.616162,0.509467,0.502981,0.726804,0.704981,0.59596,0.382574,0.454896,0.854545,0.844156,0.20202,0.265363,0.45967,0.886598,0.868861,0.750903,0.466667,0.563636,0.146247,1
0.093333,0.103896,0.070423,0.150685,0.138889,0.135135,0.189189,0.226667,0.175824,0.142857,0.172414,0.229885,0.477778,0.197917,0.266667,0.280899,0.258824,0.341772,0.16,0.070423,0.034483,0.0,0.051948,0.072289,0.397727,0.166667,0.873817,0.909968,0.920382,0.935691,0.939297,0.940252,0.918495,0.863222,0.882883,0.897143,0.888298,0.850515,0.718204,0.665842,0.678304,0.709596,0.745679,0.780247,0.771053,0.775,0.781977,0.801187,0.817647,0.846154,0.776942,0.831832,0.816456,0.69697,0.445674,0.525087,0.783505,0.697318,0.787879,0.327384,0.47948,0.90303,0.774892,0.737374,0.245286,0.48697,0.907216,0.932152,0.805776,0.533333,0.581818,0.014528,1
0.066667,0.064935,0.211268,0.082192,0.097222,0.148649,0.148649,0.2,0.21978,0.22619,0.172414,0.229885,0.233333,0.197917,0.255556,0.224719,0.258824,0.481013,0.253333,0.126761,0.057471,0.086022,0.025974,0.096386,0.363636,0.183333,0.870662,0.890675,0.888535,0.903537,0.904153,0.899371,0.877743,0.887538,0.933934,0.922857,0.890957,0.873711,0.845387,0.836634,0.835411,0.835859,0.854321,0.802469,0.789474,0.791667,0.799419,0.827893,0.832353,0.861538,0.839599,0.870871,0.825949,0.636364,0.521599,0.490871,0.733677,0.712644,0.676768,0.284876,0.420764,0.865152,0.848485,0.40404,0.230971,0.400993,0.896907,0.885063,0.743682,0.48,0.418182,0.0,1
0.106667,0.116883,0.126761,0.123288,0.138889,0.175676,0.108108,0.093333,0.274725,0.22619,0.298851,0.310345,0.355556,0.322917,0.377778,0.337079,0.411765,0.050633,0.053333,0.112676,0.034483,0.172043,0.12987,0.108434,0.329545,0.2,0.886435,0.897106,0.88535,0.890675,0.891374,0.886792,0.890282,0.899696,0.924925,0.914286,0.898936,0.876289,0.842893,0.844059,0.842893,0.84596,0.720988,0.649383,0.694737,0.722222,0.747093,0.768546,0.782353,0.812308,0.842105,0.840841,0.800633,0.787879,0.284008,0.396423,0.71134,0.735632,0.484848,0.140676,0.401666,0.834848,0.805195,0.191919,0.127095,0.403829,0.865979,0.860759,0.795668,0.453333,0.454545,0.08862,1
0.213333,0.116883,0.239437,0.178082,0.291667,0.283784,0.216216,0.28,0.318681,0.428571,0.436782,0.494253,0.433333,0.364583,0.311111,0.359551,0.294118,0.316456,0.4,0.323944,0.333333,0.354839,0.38961,0.409639,0.409091,0.383333,0.842271,0.861736,0.869427,0.88746,0.897764,0.90566,0.887147,0.844985,0.852853,0.86,0.845745,0.798969,0.74813,0.725248,0.713217,0.64899,0.604938,0.651852,0.681579,0.708333,0.744186,0.771513,0.802941,0.836923,0.726817,0.792793,0.800633,0.767677,0.208273,0.454049,0.731959,0.716475,0.717172,0.092297,0.510158,0.857576,0.818182,0.676768,0.022521,0.470661,0.907216,0.911899,0.781227,0.48,0.527273,0.051816,1
0.493333,0.441558,0.507042,0.534247,0.527778,0.486486,0.432432,0.453333,0.417582,0.47619,0.436782,0.436782,0.311111,0.270833,0.277778,0.348315,0.305882,0.329114,0.32,0.309859,0.195402,0.204301,0.233766,0.204819,0.375,0.433333,0.864353,0.88746,0.898089,0.919614,0.936102,0.933962,0.937304,0.914894,0.894895,0.837143,0.773936,0.719072,0.670823,0.655941,0.650873,0.643939,0.666667,0.698765,0.710526,0.725,0.758721,0.789318,0.808824,0.84,0.661654,0.795796,0.778481,0.818182,0.049519,0.591654,0.707904,0.747126,0.707071,0.060827,0.527834,0.836364,0.852814,0.868687,0.134253,0.532707,0.896907,0.898228,0.753791,0.48,0.490909,0.075061,1
0.226667,0.272727,0.225352,0.232877,0.25,0.243243,0.256757,0.253333,0.230769,0.309524,0.344828,0.252874,0.277778,0.239583,0.277778,0.359551,0.305882,0.265823,0.28,0.28169,0.126437,0.139785,0.194805,0.192771,0.272727,0.283333,0.880126,0.909968,0.917197,0.92926,0.936102,0.937107,0.9279,0.887538,0.855856,0.811429,0.739362,0.698454,0.718204,0.70297,0.720698,0.737374,0.745679,0.745679,0.757895,0.755556,0.770349,0.78635,0.802941,0.827692,0.73183,0.813814,0.797468,0.777778,0.309642,0.542226,0.690722,0.743295,0.757576,0.234852,0.554449,0.831818,0.852814,0.616162,0.20007,0.462861,0.896907,0.910886,0.758845,0.453333,0.454545,0.0,1
0.093333,0.103896,0.126761,0.164384,0.208333,0.148649,0.148649,0.186667,0.208791,0.107143,0.114943,0.321839,0.122222,0.197917,0.122222,0.337079,0.282353,0.367089,0.28,0.225352,0.195402,0.129032,0.155844,0.072289,0.261364,0.183333,0.864353,0.890675,0.89172,0.906752,0.913738,0.908805,0.887147,0.87234,0.906907,0.871429,0.837766,0.695876,0.750623,0.774752,0.793017,0.808081,0.804938,0.804938,0.805263,0.797222,0.805233,0.821958,0.838235,0.861538,0.802005,0.843844,0.825949,0.727273,0.312846,0.539493,0.66323,0.739464,0.656566,0.282292,0.497562,0.812121,0.861472,0.454545,0.241795,0.424925,0.876289,0.897215,0.763899,0.413333,0.436364,0.0,1
0.026667,0.025974,0.014085,0.027397,0.069444,0.189189,0.22973,0.226667,0.10989,0.095238,0.16092,0.172414,0.166667,0.270833,0.288889,0.52809,0.223529,0.227848,0.253333,0.183099,0.045977,0.021505,0.025974,0.012048,0.443182,0.15,0.899054,0.916399,0.920382,0.92926,0.936102,0.937107,0.924765,0.902736,0.924925,0.922857,0.87234,0.850515,0.820449,0.814356,0.805486,0.684343,0.683951,0.77284,0.789474,0.791667,0.802326,0.816024,0.829412,0.861538,0.804511,0.855856,0.822785,0.757576,0.327993,0.481371,0.64433,0.785441,0.313131,0.305777,0.46221,0.795455,0.883117,0.333333,0.259951,0.451338,0.876289,0.801013,0.756679,0.4,0.472727,0.013559,1
0.0,0.0,0.028169,0.054795,0.041667,0.094595,0.108108,0.173333,0.153846,0.202381,0.241379,0.264368,0.266667,0.333333,0.288889,0.325843,0.270588,0.253165,0.24,0.183099,0.149425,0.16129,0.155844,0.108434,0.272727,0.183333,0.899054,0.916399,0.920382,0.932476,0.936102,0.933962,0.92163,0.899696,0.930931,0.908571,0.890957,0.860825,0.835411,0.826733,0.837905,0.853535,0.854321,0.861728,0.855263,0.836111,0.825581,0.84273,0.847059,0.864615,0.847118,0.888889,0.838608,0.656566,0.521599,0.490871,0.623711,0.747126,0.434343,0.189056,0.41792,0.775758,0.822511,0.161616,0.199022,0.498316,0.865979,0.833418,0.779783,0.36,0.436364,0.0,2
0.133333,0.103896,0.070423,0.109589,0.055556,0.040541,0.054054,0.133333,0.131868,0.202381,0.126437,0.08046,0.077778,0.125,0.222222,0.191011,0.105882,0.113924,0.173333,0.197183,0.195402,0.182796,0.181818,0.156627,0.147727,0.116667,0.88959,0.916399,0.920382,0.92926,0.932907,0.927673,0.902821,0.893617,0.933934,0.925714,0.901596,0.889175,0.852868,0.839109,0.835411,0.858586,0.869136,0.881481,0.878947,0.875,0.875,0.884273,0.885294,0.895385,0.854637,0.903904,0.844937,0.747475,0.38159,0.396423,0.685567,0.816092,0.292929,0.154298,0.458147,0.836364,0.917749,0.0,0.166725,0.500089,0.917526,0.773671,0.749458,0.413333,0.563636,0.0,1
0.146667,0.155844,0.112676,0.068493,0.111111,0.135135,0.135135,0.28,0.285714,0.238095,0.218391,0.08046,0.022222,0.083333,0.055556,0.134831,0.164706,0.21519,0.146667,0.211268,0.149425,0.129032,0.194805,0.180723,0.215909,0.15,0.917981,0.926045,0.907643,0.913183,0.916933,0.915094,0.902821,0.914894,0.945946,0.925714,0.898936,0.884021,0.860349,0.851485,0.852868,0.868687,0.876543,0.88642,0.881579,0.877778,0.880814,0.88724,0.897059,0.92,0.862155,0.906907,0.860759,0.656566,0.320419,0.417784,0.728522,0.606557,0.400449,0.465703,0.5013,0.686123,0.618554,0.297693,0.432829,0.47545,0.6986,0.680618,0.685752,0.44,0.527273,0.0,2
0.146667,0.233766,0.169014,0.136986,0.222222,0.189189,0.108108,0.253333,0.175824,0.095238,0.149425,0.08046,0.155556,0.114583,0.222222,0.235955,0.141176,0.075949,0.173333,0.056338,0.206897,0.107527,0.038961,0.060241,0.147727,0.133333,0.940063,0.958199,0.942675,0.938907,0.958466,0.95283,0.918495,0.914894,0.921922,0.942857,0.944149,0.930412,0.9202,0.891089,0.895262,0.901515,0.85679,0.849383,0.878947,0.880556,0.898256,0.908012,0.885294,0.876923,0.894737,0.924925,0.654282,0.573051,0.35217,0.357427,0.719931,0.789272,0.242424,0.176374,0.479074,0.878788,0.861472,0.151515,0.234288,0.517639,0.907216,0.680618,0.685752,0.426667,0.472727,0.0,1
0.146667,0.233766,0.225352,0.164384,0.180556,0.202703,0.202703,0.106667,0.21978,0.261905,0.241379,0.229885,0.211111,0.177083,0.255556,0.303371,0.270588,0.341772,0.226667,0.169014,0.241379,0.096774,0.168831,0.108434,0.238636,0.216667,0.905363,0.948553,0.936306,0.935691,0.936102,0.924528,0.909091,0.905775,0.933934,0.908571,0.87766,0.842784,0.820449,0.816832,0.802993,0.79798,0.802469,0.782716,0.671053,0.697222,0.718023,0.738872,0.764706,0.787692,0.807018,0.846847,0.886076,0.636364,0.339062,0.39543,0.702749,0.750958,0.292929,0.236496,0.446566,0.856061,0.787879,0.363636,0.26868,0.507534,0.886598,0.826329,0.838989,0.413333,0.472727,0.024697,2
0.093333,0.103896,0.15493,0.164384,0.208333,0.189189,0.148649,0.213333,0.153846,0.22619,0.195402,0.206897,0.244444,0.239583,0.211111,0.269663,0.247059,0.291139,0.253333,0.56338,0.206897,0.150538,0.077922,0.156627,0.363636,0.216667,0.826498,0.858521,0.866242,0.874598,0.878594,0.871069,0.858934,0.832827,0.81982,0.78,0.742021,0.71134,0.725686,0.747525,0.753117,0.767677,0.782716,0.785185,0.757895,0.713889,0.674419,0.712166,0.738235,0.766154,0.766917,0.78979,0.794304,0.848485,0.335567,0.477894,0.66323,0.704981,0.555556,0.203852,0.526006,0.787879,0.779221,0.414141,0.252619,0.532352,0.835052,0.892152,0.822383,0.413333,0.490909,0.0,1
0.133333,0.116883,0.126761,0.191781,0.319444,0.310811,0.256757,0.28,0.21978,0.309524,0.37931,0.413793,0.422222,0.395833,0.355556,0.325843,0.435294,0.417722,0.253333,0.112676,0.011494,0.043011,0.051948,0.084337,0.352273,0.283333,0.807571,0.823151,0.824841,0.832797,0.837061,0.842767,0.830721,0.832827,0.864865,0.857143,0.848404,0.835052,0.80798,0.79703,0.80798,0.770202,0.809877,0.824691,0.836842,0.833333,0.825581,0.833828,0.838235,0.855385,0.807018,0.837838,0.803797,0.707071,0.206816,0.42623,0.572165,0.704981,0.626263,0.154298,0.434783,0.709091,0.787879,0.616162,0.234811,0.470129,0.783505,0.88557,0.781949,0.346667,0.4,0.0,1
0.173333,0.155844,0.126761,0.164384,0.222222,0.175676,0.22973,0.293333,0.307692,0.428571,0.448276,0.390805,0.344444,0.354167,0.377778,0.382022,0.270588,0.240506,0.16,0.042254,0.0,0.0,0.038961,0.048193,0.352273,0.25,0.886435,0.897106,0.888535,0.874598,0.865815,0.858491,0.84326,0.869301,0.900901,0.891429,0.875,0.853093,0.842893,0.831683,0.837905,0.853535,0.834568,0.844444,0.852632,0.819444,0.813953,0.830861,0.832353,0.855385,0.847118,0.867868,0.797468,0.676768,0.084766,0.28614,0.42268,0.754789,0.424242,0.052372,0.39679,0.589394,0.891775,0.212121,0.432829,0.47545,0.752577,0.797975,0.698917,0.226667,0.327273,0.0,1
0.026667,0.051948,0.028169,0.027397,0.027778,0.054054,0.081081,0.186667,0.142857,0.035714,0.08046,0.16092,0.144444,0.114583,0.166667,0.202247,0.235294,0.227848,0.213333,0.225352,0.195402,0.182796,0.168831,0.13253,0.159091,0.116667,0.873817,0.903537,0.888535,0.909968,0.904153,0.91195,0.915361,0.933131,0.948949,0.931429,0.930851,0.909794,0.880299,0.868812,0.870324,0.878788,0.874074,0.869136,0.868421,0.866667,0.872093,0.884273,0.882353,0.904615,0.87218,0.906907,0.822785,0.535354,0.367317,0.267014,0.491409,0.731801,0.333333,0.276186,0.266355,0.643939,0.891775,0.131313,0.357193,0.308633,0.762887,0.736203,0.675812,0.253333,0.527273,0.0,2
0.093333,0.12987,0.028169,0.054795,0.013889,0.027027,0.027027,0.093333,0.120879,0.238095,0.264368,0.241379,0.2,0.354167,0.411111,0.47191,0.435294,0.417722,0.333333,0.211268,0.137931,0.11828,0.116883,0.108434,0.386364,0.216667,0.930599,0.942122,0.936306,0.935691,0.932907,0.927673,0.912226,0.933131,0.978979,0.974286,0.946809,0.912371,0.882793,0.858911,0.845387,0.840909,0.832099,0.82963,0.821053,0.813889,0.825581,0.827893,0.832353,0.846154,0.85213,0.897898,0.851266,0.434343,0.390038,0.37084,0.592784,0.739464,0.222222,0.21395,0.303332,0.737879,0.865801,0.040404,0.193261,0.379365,0.835052,0.649114,0.675812,0.346667,0.618182,0.0,2
0.053333,0.051948,0.070423,0.082192,0.111111,0.148649,0.162162,0.226667,0.230769,0.369048,0.367816,0.310345,0.333333,0.3125,0.333333,0.404494,0.423529,0.531646,0.373333,0.43662,0.356322,0.182796,0.116883,0.072289,0.409091,0.283333,0.861199,0.861736,0.856688,0.855305,0.859425,0.855346,0.840125,0.838906,0.870871,0.874286,0.851064,0.835052,0.812968,0.804455,0.80798,0.820707,0.795062,0.765432,0.771053,0.777778,0.790698,0.79822,0.808824,0.812308,0.814536,0.834835,0.816456,0.444444,0.521599,0.490871,0.690722,0.816092,0.010101,0.465703,0.5013,0.818182,0.800866,0.090909,0.18977,0.432547,0.886598,0.439494,0.680144,0.44,0.618182,0.0,1
0.066667,0.194805,0.225352,0.041096,0.111111,0.108108,0.135135,0.28,0.274725,0.321429,0.356322,0.275862,0.422222,0.177083,0.066667,0.191011,0.164706,0.240506,0.173333,0.197183,0.172414,0.043011,0.116883,0.168675,0.340909,0.2,0.839117,0.855305,0.856688,0.868167,0.875399,0.874214,0.855799,0.857143,0.894895,0.888571,0.851064,0.822165,0.700748,0.59901,0.600998,0.633838,0.654321,0.68642,0.707895,0.725,0.752907,0.774481,0.794118,0.815385,0.749373,0.780781,0.794304,0.767677,0.317507,0.533532,0.730241,0.693487,0.686869,0.244011,0.552621,0.85303,0.735931,0.434343,0.173708,0.428116,0.876289,0.919494,0.829603,0.493333,0.563636,0.065375,1
0.226667,0.25974,0.267606,0.191781,0.152778,0.189189,0.216216,0.28,0.252747,0.22619,0.298851,0.367816,0.377778,0.395833,0.388889,0.41573,0.505882,0.379747,0.52,0.422535,0.298851,0.290323,0.311688,0.277108,0.420455,0.366667,0.84858,0.858521,0.840764,0.836013,0.833866,0.823899,0.802508,0.787234,0.825826,0.82,0.81383,0.796392,0.780549,0.774752,0.770574,0.79798,0.716049,0.720988,0.739474,0.741667,0.758721,0.777448,0.788235,0.803077,0.79198,0.798799,0.756329,0.858586,0.259248,0.445852,0.666667,0.639847,0.838384,0.193048,0.460382,0.774242,0.774892,0.535354,0.432829,0.47545,0.824742,0.934177,0.795668,0.466667,0.454545,0.0,1
0.226667,0.324675,0.295775,0.369863,0.416667,0.405405,0.391892,0.453333,0.318681,0.440476,0.390805,0.494253,0.466667,0.416667,0.333333,0.382022,0.188235,0.189873,0.213333,0.211268,0.137931,0.139785,0.181818,0.120482,0.409091,0.366667,0.835962,0.861736,0.866242,0.884244,0.894569,0.896226,0.880878,0.848024,0.843844,0.817143,0.787234,0.786082,0.765586,0.759901,0.720698,0.666667,0.622222,0.659259,0.694737,0.713889,0.744186,0.771513,0.788235,0.815385,0.749373,0.78979,0.765823,0.848485,0.266239,0.501242,0.539519,0.716475,0.838384,0.170737,0.49614,0.681818,0.857143,0.393939,0.248778,0.415175,0.783505,0.92,0.748014,0.346667,0.327273,0.006295,1
0.16,0.181818,0.239437,0.246575,0.263889,0.405405,0.472973,0.506667,0.461538,0.535714,0.574713,0.597701,0.655556,0.552083,0.577778,0.550562,0.411765,0.405063,0.28,0.492958,0.436782,0.44086,0.558442,0.626506,0.579545,0.55,0.84858,0.861736,0.863057,0.871383,0.872204,0.861635,0.84953,0.848024,0.864865,0.857143,0.821809,0.809278,0.790524,0.784653,0.798005,0.787879,0.703704,0.646914,0.678947,0.708333,0.747093,0.783383,0.808824,0.84,0.796992,0.807808,0.794304,0.757576,0.079231,0.421262,0.524055,0.720307,0.808081,0.040395,0.435798,0.668182,0.844156,0.282828,0.081006,0.408261,0.783505,0.918481,0.758123,0.32,0.454545,0.001453,1
0.773333,0.701299,0.802817,0.808219,0.833333,0.743243,0.756757,0.693333,0.527473,0.595238,0.586207,0.574713,0.577778,0.59375,0.622222,0.674157,0.729412,0.848101,0.906667,1.0,0.862069,0.827957,0.922078,0.903614,0.784091,0.933333,0.864353,0.868167,0.866242,0.871383,0.878594,0.86478,0.84953,0.81155,0.774775,0.722857,0.678191,0.636598,0.605985,0.589109,0.581047,0.583333,0.6,0.632099,0.660526,0.683333,0.709302,0.74184,0.776471,0.815385,0.598997,0.72973,0.762658,0.838384,0.0,0.439642,0.5,0.724138,0.878788,0.046736,0.535961,0.643939,0.887446,0.808081,0.063722,0.468534,0.773196,0.915949,0.722022,0.32,0.490909,0.223729,1
0.92,0.87013,0.704225,0.863014,0.888889,1.0,0.972973,1.0,0.758242,0.285714,0.390805,0.425287,0.433333,0.34375,0.433333,0.370787,0.470588,0.481013,0.586667,0.521127,0.482759,0.494624,0.545455,0.506024,0.761364,0.75,0.864353,0.903537,0.914013,0.938907,0.942492,0.933962,0.912226,0.87234,0.840841,0.794286,0.765957,0.713918,0.705736,0.685644,0.670823,0.65404,0.649383,0.669136,0.710526,0.744444,0.776163,0.79822,0.817647,0.846154,0.674185,0.795796,0.806962,0.89899,0.013399,0.794585,0.446735,0.735632,0.969697,0.192109,0.750914,0.627273,0.887446,0.767677,0.168122,0.632512,0.773196,0.968101,0.775451,0.28,0.436364,0.591768,1
0.586667,0.571429,0.591549,0.547945,0.513889,0.594595,0.418919,0.493333,0.417582,0.47619,0.471264,0.425287,0.533333,0.354167,0.366667,0.325843,0.317647,0.341772,0.346667,0.366197,0.229885,0.204301,0.246753,0.204819,0.454545,0.5,0.873817,0.903537,0.910828,0.919614,0.923323,0.915094,0.902821,0.863222,0.822823,0.754286,0.718085,0.708763,0.685786,0.668317,0.65586,0.664141,0.666667,0.683951,0.707895,0.713889,0.735465,0.765579,0.788235,0.815385,0.659148,0.780781,0.800633,0.979798,0.561025,0.930452,0.405498,0.773946,0.929293,0.461484,0.828322,0.592424,0.930736,0.818182,0.408869,0.721681,0.762887,0.961013,0.762455,0.2,0.381818,0.043099,1
