@relation airlines-weka.filters.unsupervised.attribute.Normalize-S1.0-T0.0

@attribute Airline {US,AA,AS,CO,DL,B6,HA,OO,9E,OH,EV,XE,YV,UA,MQ,FL,F9,WN}
@attribute Flight numeric
@attribute AirportFrom {PHX,LAX,SFO,ANC,LAS,SLC,DEN,ONT,FAI,BQN,PSE,HNL,BIS,IYK,EWR,BOS,MKE,GFK,OMA,GSO,LMT,SEA,MCO,TPA,DLH,MSP,FAR,MFE,MSY,VPS,BWI,MAF,LWS,RST,ALB,DSM,CHS,MSN,JAX,SAT,PNS,BHM,LIT,SAV,BNA,ICT,ECP,DHN,MGM,CAE,PWM,ACV,EKO,PHL,ATL,PDX,RIC,BTR,HRL,MYR,TUS,SBN,CAK,TVC,CLE,ORD,DAY,MFR,BTV,TLH,TYS,DFW,FLL,AUS,CHA,CMH,LRD,BRO,CRP,LAN,PVD,FWA,JFK,LGA,OKC,PIT,PBI,ORF,DCA,AEX,SYR,SHV,VLD,BDL,FAT,BZN,RDM,LFT,IPL,EAU,ERI,BUF,IAH,MCI,AGS,ABI,GRR,LBB,CLT,LEX,MBS,MOD,AMA,SGF,AZO,ABE,SWF,BGM,AVP,FNT,GSP,ATW,ITH,TUL,COS,ELP,ABQ,SMF,STL,IAD,DTW,RDU,RSW,OAK,ROC,IND,CVG,MDW,SDF,ABY,TRI,XNA,ROA,MLI,LYH,EVV,HPN,FAY,EWN,CSG,GPT,MLU,MOB,OAJ,CHO,ILM,BMI,PHF,ACY,JAN,CID,GRK,HOU,CRW,HTS,PSC,BOI,SBP,CLD,PSP,SBA,MEM,MRY,GEG,RDD,PAH,CMX,SPI,EUG,CIC,PIH,SGU,COD,MIA,MHT,GRB,FSD,SJU,AVL,BFL,RAP,DRO,PIA,OGG,SIT,TXK,RNO,DAL,SCE,MEI,MDT,FCA,SJC,KOA,PLN,SAN,GNV,HLN,GJT,CPR,FSM,CMI,GTF,HDN,ITO,MTJ,HSV,BTM,BIL,COU,MSO,SMX,TWF,ISP,GCC,LIH,LNK,DAB,SNA,MQT,LGB,CWA,LSE,BUR,ACT,MHK,MOT,IDA,SUN,GTR,MLB,SRQ,JAC,ASE,LCH,JNU,ROW,BQK,YUM,FLG,EGE,GUC,EYW,RKS,BGR,ELM,ADQ,OTZ,OTH,STT,KTN,BET,SJT,CDC,CEC,SPS,SCC,STX,OME,MKG,WRG,TYR,BRW,GGG,PSG,BKG,YAK,CLL,SAF,CYS,LWB,CDV,FLO,BLI,DBQ,TOL,UTM,PIE,ADK,ABR,TEX,MMH,GUM}
@attribute AirportTo {CLT,DFW,SEA,IAH,MSP,DTW,ORD,ATL,PDX,JFK,SLC,HNL,PHX,MCO,OGG,LAX,KOA,ITO,SFO,MIA,IAD,SMF,PHL,LIH,DEN,LGA,MEM,CVG,YUM,CWA,MKE,BQN,FAI,LAS,ANC,BOS,LGB,FLL,SJU,EWR,DCA,BWI,RDU,MCI,TYS,SAN,ONT,OAK,MDW,BNA,DAL,CLE,JAX,JNU,RNO,ELP,SAT,OTZ,MBS,BDL,STL,HOU,AUS,SNA,SJC,LIT,TUS,TUL,CMH,LAN,IND,AMA,CRP,PIT,RKS,FWA,TPA,PBI,JAN,DSM,ADQ,GRB,PVD,ABQ,SDF,RSW,MSY,BUR,BOI,TLH,BHM,ACV,ORF,BET,KTN,RIC,SRQ,BTR,XNA,MHT,GRR,SBN,SBA,ROA,CID,GPT,MFR,SGU,HPN,OMA,OTH,GSP,LMT,BUF,MSN,BFL,CAE,HRL,OKC,SYR,COS,BTV,CDC,SCC,DAY,SJT,TVC,ROC,ISP,MRY,SBP,MLI,MOB,CIC,SAV,FAT,EKO,GEG,ECP,LFT,SUN,HSV,SHV,CHA,CAK,BZN,MAF,GSO,MDT,PHF,ICT,AZO,RAP,CHS,CLD,MKG,VPS,PIH,ATW,AGS,PNS,BIL,SPI,FAR,CPR,PIA,SPS,TWF,LBB,ALB,CEC,DRO,GJT,GNV,RST,AVL,GRK,PSP,LEX,TRI,SGF,FSM,RDD,OME,MFE,LSE,BMI,MYR,FAY,FSD,EUG,MGM,EVV,MLB,FNT,STT,WRG,ABE,BIS,MOT,MLU,GFK,RDM,COU,LRD,PSC,MOD,PWM,ILM,ABY,CRW,TXK,BRO,BRW,EYW,DAB,ROW,ABI,EAU,TYR,MSO,FLG,CSG,VLD,DHN,OAJ,AEX,CHO,SAF,GGG,FCA,ASE,BKG,MHK,LNK,MQT,YAK,GTR,SMX,SWF,ITH,AVP,ELM,BGM,SIT,PSG,CYS,CLL,SCE,LWB,LCH,GCC,IYK,LWS,COD,HLN,BQK,GTF,DLH,BTM,EGE,IDA,JAC,HDN,MTJ,CMX,CMI,CDV,LYH,ACT,STX,IPL,PAH,HTS,MEI,BLI,ERI,EWN,FLO,ACY,DBQ,TOL,GUC,PLN,BGR,PSE,PIE,UTM,ADK,ABR,TEX,MMH,GUM}
@attribute DayOfWeek {1,2,3,4,5,6,7}
@attribute Time numeric
@attribute Length numeric
@attribute Delay {0,1}

@data
OO,0.602073,SLC,DFW,4,0.591323,0.244275,0
OO,0.796749,SMF,SFO,4,0.591323,0.071756,1
OO,0.801613,FAT,SFO,4,0.591323,0.087023,1
OO,0.845898,DEN,GJT,4,0.591323,0.080916,0
OO,0.859849,DEN,MSO,4,0.591323,0.192366,0
UA,0.016767,ORD,RDU,4,0.591323,0.177099,0
UA,0.004608,SFO,OGG,4,0.591323,0.51145,0
UA,0.061308,SFO,PIT,4,0.591323,0.453435,1
US,0.133239,TPA,PHL,4,0.591323,0.227481,0
US,0.246896,RSW,PHL,4,0.591323,0.241221,0
US,0.098298,PHL,BOS,4,0.591323,0.125191,0
WN,0.129528,AUS,DAL,4,0.591323,0.083969,0
WN,0.137975,TPA,MSY,4,0.591323,0.152672,1
WN,0.138615,MDW,RDU,4,0.591323,0.167939,1
WN,0.145527,BHM,SDF,4,0.591323,0.10687,0
WN,0.21541,PDX,SMF,4,0.591323,0.129771,1
WN,0.227057,RDU,PHL,4,0.591323,0.122137,0
WN,0.232177,AUS,LAS,4,0.591323,0.282443,0
WN,0.33777,BOI,LAS,4,0.591323,0.152672,0
WN,0.459107,LAS,SAN,4,0.591323,0.099237,0
WN,0.048765,LAS,SJC,4,0.591323,0.129771,1
WN,0.063868,HOU,MSY,4,0.591323,0.091603,0
WN,0.066044,DTW,PHX,4,0.591323,0.427481,1
WN,0.066812,TUL,LAS,4,0.591323,0.282443,0
WN,0.069756,DEN,SEA,4,0.591323,0.282443,1
WN,0.094458,BUF,TPA,4,0.591323,0.267176,1
WN,0.096634,LAS,RNO,4,0.591323,0.114504,1
WN,0.096762,LAX,SMF,4,0.591323,0.122137,0
WN,0.110841,LAS,MAF,4,0.591323,0.19084,0
WN,0.112761,BWI,ORF,4,0.591323,0.076336,1
XE,0.271215,MKE,IAH,4,0.591323,0.259542,1
XE,0.323691,GSO,EWR,4,0.591323,0.158779,1
XE,0.326251,IAH,CLT,4,0.591323,0.207634,0
XE,0.328299,SLC,IAH,4,0.591323,0.268702,0
XE,0.376808,IAH,BHM,4,0.591323,0.141985,0
XE,0.382823,IAH,MEM,4,0.591323,0.129771,0
DL,0.136567,TUS,MSP,4,0.592022,0.28855,0
EV,0.909254,PWM,IAD,4,0.592022,0.174046,1
FL,0.181236,FNT,RSW,4,0.592022,0.271756,1
FL,0.119672,ATL,JAX,4,0.592022,0.09771,0
XE,0.395623,MCI,EWR,4,0.592022,0.250382,0
9E,0.531166,CMH,RDU,4,0.592722,0.141985,0
DL,0.239857,BDL,MSP,4,0.592722,0.279389,0
DL,0.3091,LAS,DTW,4,0.592722,0.360305,0
DL,0.374248,BOS,MSP,4,0.592722,0.30229,1
EV,0.910918,SYR,IAD,4,0.592722,0.120611,0
FL,0.010367,FLL,ATL,4,0.592722,0.177099,0
OO,0.846666,DEN,DRO,4,0.592722,0.094656,0
CO,0.097274,SAT,EWR,4,0.593422,0.338931,0
EV,0.643927,CSG,ATL,4,0.593422,0.076336,0
EV,0.905286,ALB,ORD,4,0.593422,0.227481,0
EV,0.905798,ROC,IAD,4,0.593422,0.122137,1
FL,0.15871,AVL,MCO,4,0.593422,0.149618,0
YV,0.9337,BDL,IAD,4,0.593422,0.134351,0
EV,0.68386,VPS,ATL,4,0.594122,0.119084,0
OO,0.804429,LAS,PSP,4,0.594122,0.090076,1
OO,0.877384,DEN,CMH,4,0.594122,0.238168,0
UA,0.011903,PHX,SFO,4,0.594122,0.19542,0
9E,0.476769,DTW,ABE,4,0.594822,0.146565,0
9E,0.511071,MSP,RST,4,0.594822,0.076336,0
9E,0.52515,MEM,RDU,4,0.594822,0.178626,0
9E,0.551901,MEM,MLU,4,0.594822,0.10687,0
9E,0.555484,RDU,TPA,4,0.594822,0.183206,1
AA,0.144631,MCO,ORD,4,0.594822,0.259542,0
AA,0.153974,DFW,RDU,4,0.594822,0.229008,0
AA,0.205427,DFW,CMH,4,0.594822,0.21374,0
AA,0.233457,DCA,ORD,4,0.594822,0.19084,0
AA,0.065148,PHX,ORD,4,0.594822,0.320611,1
AA,0.0695,DFW,MCO,4,0.594822,0.221374,0
AA,0.09625,LGA,DFW,4,0.594822,0.374046,0
AA,0.108409,ABQ,DFW,4,0.594822,0.152672,0
AS,0.113785,OGG,SAN,4,0.594822,0.476336,0
B6,0.074235,HPN,PBI,4,0.594822,0.259542,0
B6,0.077819,PWM,JFK,4,0.594822,0.125191,1
B6,0.008703,SYR,JFK,4,0.594822,0.119084,0
CO,0.197107,IAH,AUS,4,0.594822,0.079389,0
CO,0.207347,IAH,MFE,4,0.594822,0.11145,0
CO,0.212466,PHX,IAH,4,0.594822,0.235115,0
CO,0.084987,PIT,IAH,4,0.594822,0.305344,1
DL,0.136311,MEM,ORD,4,0.594822,0.167939,0
DL,0.198771,LAX,ATL,4,0.594822,0.398473,0
DL,0.205811,MSP,DEN,4,0.594822,0.187786,0
DL,0.273518,ATL,DCA,4,0.594822,0.146565,0
DL,0.275438,MSP,SEA,4,0.594822,0.335878,1
DL,0.379112,MSP,ATL,4,0.594822,0.230534,0
EV,0.641495,MEM,BTR,4,0.594822,0.114504,0
EV,0.65199,BNA,ATL,4,0.594822,0.10687,0
EV,0.682068,HSV,ATL,4,0.594822,0.11145,0
EV,0.690004,MEM,LFT,4,0.594822,0.128244,0
EV,0.705491,MEM,MGM,4,0.594822,0.099237,0
EV,0.705619,MEI,ATL,4,0.594822,0.119084,0
EV,0.90503,MHT,IAD,4,0.594822,0.167939,0
FL,0.018559,ATL,DTW,4,0.594822,0.175573,0
HA,0.064636,HNL,OGG,4,0.594822,0.059542,1
MQ,0.363369,FWA,DFW,4,0.594822,0.244275,1
MQ,0.366185,DFW,DSM,4,0.594822,0.167939,0
MQ,0.406886,SJC,LAX,4,0.594822,0.114504,0
MQ,0.413542,DFW,SGF,4,0.594822,0.114504,1
MQ,0.423909,MSN,DFW,4,0.594822,0.236641,1
MQ,0.448227,DFW,CLE,4,0.594822,0.229008,0
MQ,0.464482,BNA,MIA,4,0.594822,0.21374,0
MQ,0.508127,SPI,ORD,4,0.594822,0.091603,1
MQ,0.510559,ORD,DAY,4,0.594822,0.10687,0
MQ,0.522591,ORD,FAR,4,0.594822,0.167939,0
MQ,0.559964,RDU,JFK,4,0.594822,0.151145,1
OH,0.809036,MEM,CMH,4,0.594822,0.141985,0
OH,0.853833,MEM,STL,4,0.594822,0.11145,1
US,0.226418,CLT,BOS,4,0.594822,0.183206,1
WN,0.150902,OAK,ONT,4,0.594822,0.10687,1
WN,0.165493,SMF,LAX,4,0.594822,0.122137,1
WN,0.168949,SAN,SJC,4,0.594822,0.122137,1
WN,0.212594,BWI,LGA,4,0.594822,0.10687,1
WN,0.220914,FLL,STL,4,0.594822,0.274809,1
WN,0.270703,BNA,MCI,4,0.594822,0.160305,1
WN,0.003456,DAL,MCI,4,0.594822,0.129771,1
WN,0.435684,LAS,ONT,4,0.594822,0.083969,0
WN,0.458851,PVD,BWI,4,0.594822,0.122137,1
WN,0.467682,BDL,TPA,4,0.594822,0.29771,0
WN,0.505312,CMH,MDW,4,0.594822,0.10687,1
WN,0.072443,BOS,PHL,4,0.594822,0.152672,0
WN,0.083579,PHX,LAX,4,0.594822,0.129771,0
WN,0.090618,ABQ,OAK,4,0.594822,0.236641,1
WN,0.096506,STL,DAL,4,0.594822,0.160305,0
XE,0.281966,IAH,BTR,4,0.594822,0.090076,0
XE,0.296685,EWR,MHT,4,0.594822,0.105344,0
XE,0.307692,IAH,LEX,4,0.594822,0.19084,1
XE,0.310508,IAH,LBB,4,0.594822,0.137405,0
XE,0.330219,IAH,CRP,4,0.594822,0.09313,0
XE,0.354025,ALB,CLE,4,0.594822,0.145038,0
XE,0.367976,CRP,IAH,4,0.594822,0.087023,0
XE,0.388071,IAH,AMA,4,0.594822,0.146565,0
FL,0.006272,LAX,ATL,4,0.595521,0.381679,0
OO,0.800077,SFO,SAT,4,0.595521,0.30229,1
OO,0.852681,EUG,DEN,4,0.595521,0.221374,1
UA,0.09561,LAX,DEN,4,0.595521,0.215267,1
DL,0.167029,TUS,ATL,4,0.596221,0.309924,0
EV,0.91015,JFK,IAD,4,0.596221,0.140458,0
OO,0.872136,CEC,SFO,4,0.596221,0.129771,0
UA,0.037502,SFO,BWI,4,0.596221,0.471756,0
UA,0.025342,MCO,ORD,4,0.596921,0.270229,0
UA,0.045437,SEA,DEN,4,0.596921,0.239695,0
XE,0.756432,PIA,ORD,4,0.596921,0.08855,0
XE,0.767695,TUL,ORD,4,0.596921,0.178626,0
DL,0.220402,BOS,DTW,4,0.597621,0.207634,0
OH,0.83873,STL,DCA,4,0.597621,0.184733,0
US,0.184564,RDU,CLT,4,0.597621,0.100763,1
9E,0.522847,MSP,ICT,4,0.598321,0.167939,0
9E,0.531806,MEM,MKE,4,0.598321,0.164885,0
9E,0.533726,DTW,BGM,4,0.598321,0.126718,0
9E,0.545757,MEM,FSM,4,0.598321,0.109924,0
AA,0.178421,TPA,DFW,4,0.598321,0.259542,1
AA,0.018303,LAX,IAD,4,0.598321,0.442748,0
AA,0.201843,DFW,STL,4,0.598321,0.145038,0
AA,0.213874,EGE,DFW,4,0.598321,0.19084,0
AA,0.252016,DEN,DFW,4,0.598321,0.175573,0
AA,0.033534,IAD,LAX,4,0.598321,0.534351,0
AS,0.108921,HNL,SEA,4,0.598321,0.514504,1
B6,8.96E-4,JFK,BUF,4,0.598321,0.138931,0
CO,0.017407,IAH,LAX,4,0.598321,0.335878,1
CO,0.041469,EWR,CLE,4,0.598321,0.146565,0
CO,0.047229,IAH,SFO,4,0.598321,0.389313,1
CO,0.063612,DEN,IAH,4,0.598321,0.210687,1
CO,0.007808,IAH,EWR,4,0.598321,0.320611,1
DL,0.133623,IND,ATL,4,0.598321,0.152672,0
DL,0.245616,MEM,MCO,4,0.598321,0.183206,1
DL,0.278254,MSP,DFW,4,0.598321,0.229008,0
DL,0.283886,MSP,AUS,4,0.598321,0.250382,0
DL,0.34865,MSP,SLC,4,0.598321,0.258015,1
DL,0.358377,BWI,MSP,4,0.598321,0.253435,0
DL,0.073595,SJU,JFK,4,0.598321,0.396947,0
EV,0.697427,MGM,ATL,4,0.598321,0.09771,0
EV,0.707155,FNT,ATL,4,0.598321,0.206107,1
EV,0.942788,MEM,TLH,4,0.598321,0.135878,0
F9,0.036094,STL,DEN,4,0.598321,0.21374,0
F9,0.047357,MKE,DEN,4,0.598321,0.236641,1
FL,0.020607,SJU,ATL,4,0.598321,0.380153,0
FL,0.008959,ATL,FLL,4,0.598321,0.167939,0
FL,0.102521,BOS,BWI,4,0.598321,0.129771,0
MQ,0.386023,RNO,LAX,4,0.598321,0.137405,0
MQ,0.552925,ORD,OKC,4,0.598321,0.206107,0
MQ,0.587098,LGA,MSP,4,0.598321,0.274809,1
OH,0.810828,DCA,JFK,4,0.598321,0.152672,0
OH,0.84321,MSP,MSY,4,0.598321,0.258015,0
OH,0.843594,MSP,MDW,4,0.598321,0.137405,0
OH,0.844106,MEM,IND,4,0.598321,0.128244,0
OH,0.849354,MEM,XNA,4,0.598321,0.116031,0
OO,0.389991,PIT,MKE,4,0.598321,0.138931,0
OO,0.574043,MEM,DSM,4,0.598321,0.152672,1
OO,0.601817,MCI,SLC,4,0.598321,0.247328,0
OO,0.828363,IPL,LAX,4,0.598321,0.099237,0
UA,0.007808,LIH,SFO,4,0.598321,0.487023,0
US,0.131576,CLT,MIA,4,0.598321,0.183206,0
US,0.193268,CLT,PHX,4,0.598321,0.424427,1
WN,0.130424,OMA,PHX,4,0.598321,0.267176,1
WN,0.134519,SJC,LAS,4,0.598321,0.129771,1
WN,0.177141,LAS,MDW,4,0.598321,0.335878,0
WN,0.195955,JAN,BWI,4,0.598321,0.198473,0
WN,0.225138,HOU,TUL,4,0.598321,0.122137,0
WN,0.248816,MSY,BHM,4,0.598321,0.091603,0
WN,0.02739,BUR,SMF,4,0.598321,0.122137,1
WN,0.027902,MDW,LGA,4,0.598321,0.198473,1
WN,0.06054,BNA,LAS,4,0.598321,0.396947,1
WN,0.076411,OAK,LAS,4,0.598321,0.129771,1
WN,0.080251,BWI,BHM,4,0.598321,0.206107,0
WN,0.090106,DEN,OMA,4,0.598321,0.122137,1
WN,0.093562,TPA,BUF,4,0.598321,0.244275,1
WN,0.122104,BWI,BDL,4,0.598321,0.099237,0
XE,0.285038,MEM,EWR,4,0.598321,0.247328,0
XE,0.298861,IAH,ICT,4,0.598321,0.149618,0
XE,0.317164,IAH,DSM,4,0.598321,0.19542,0
XE,0.372968,ROC,CLE,4,0.598321,0.09771,0
YV,0.338026,MEM,CLT,4,0.598321,0.154198,0
YV,0.376424,CLT,RIC,4,0.598321,0.096183,0
YV,0.927173,PVD,IAD,4,0.598321,0.158779,0
AS,0.005504,BET,ANC,4,0.59902,0.105344,1
DL,0.309484,LGA,MSP,4,0.59902,0.28855,1
US,0.151158,CLT,LGA,4,0.59902,0.163359,1
YV,0.349418,TUS,PHX,4,0.59902,0.082443,0
DL,0.242672,PHL,MSP,4,0.59972,0.276336,0
EV,0.90695,CVG,IAD,4,0.59972,0.149618,0
EV,0.907718,CMH,IAD,4,0.59972,0.128244,0
OH,0.865737,LGA,MSN,4,0.59972,0.262595,0
DL,0.214898,SFO,ATL,4,0.60042,0.422901,1
OO,0.806476,LAX,PSP,4,0.60042,0.077863,0
OO,0.815948,DEN,RAP,4,0.60042,0.094656,1
OO,0.902598,LIT,ORD,4,0.60042,0.170992,1
US,0.118648,CLT,ORD,4,0.60042,0.183206,1
US,0.12748,CLT,CHS,4,0.60042,0.082443,0
CO,0.220786,EWR,SAN,4,0.60112,0.545038,1
DL,0.044029,BDL,MCO,4,0.60112,0.261069,1
OO,0.820427,SBP,LAX,4,0.60112,0.09313,0
OO,0.840778,HSV,DEN,4,0.60112,0.271756,0
9E,0.480225,MEM,JAX,4,0.601819,0.158779,0
9E,0.490337,MEM,CLT,4,0.601819,0.154198,0
9E,0.517343,MEM,ECP,4,0.601819,0.129771,0
9E,0.546141,MEM,PNS,4,0.601819,0.129771,0
AA,0.144759,DFW,TPA,4,0.601819,0.206107,1
AA,0.181108,TUS,DFW,4,0.601819,0.198473,0
AA,0.195699,MIA,LGA,4,0.601819,0.273282,1
AA,0.237041,DFW,COS,4,0.601819,0.175573,0
AA,0.25368,JFK,MIA,4,0.601819,0.320611,0
AA,0.309996,ORD,MCI,4,0.601819,0.137405,0
AA,0.31102,LAX,LAS,4,0.601819,0.10687,0
AA,0.073723,JFK,ORD,4,0.601819,0.274809,0
AS,0.065404,SEA,SNA,4,0.601819,0.242748,0
AS,0.011647,ANC,SEA,4,0.601819,0.308397,0
B6,0.056316,BOS,TPA,4,0.601819,0.30229,1
CO,0.149878,EWR,BOS,4,0.601819,0.10687,0
CO,0.15103,EWR,ORD,4,0.601819,0.239695,0
CO,0.235889,IAH,CLE,4,0.601819,0.247328,1
CO,0.040829,IAH,PHX,4,0.601819,0.267176,0
CO,0.007168,EWR,MCO,4,0.601819,0.265649,0
CO,0.079611,IAH,MSY,4,0.601819,0.10229,0
CO,0.088954,LAS,IAH,4,0.601819,0.264122,0
CO,0.102265,FLL,EWR,4,0.601819,0.279389,0
DL,0.161654,PHX,SLC,4,0.601819,0.151145,0
DL,0.001408,MCO,ATL,4,0.601819,0.145038,0
DL,0.177269,LGA,BOS,4,0.601819,0.100763,0
DL,0.177653,BOS,LGA,4,0.601819,0.10687,0
DL,0.215154,ATL,BHM,4,0.601819,0.083969,1
DL,0.257136,DFW,ATL,4,0.601819,0.192366,0
DL,0.262383,MSP,LAS,4,0.601819,0.317557,0
DL,0.323819,LGA,DTW,4,0.601819,0.180153,1
DL,0.338282,SAN,MSP,4,0.601819,0.329771,0
EV,0.659158,TRI,ATL,4,0.601819,0.116031,0
EV,0.911814,BUF,IAD,4,0.601819,0.112977,0
EV,0.935876,MEM,SHV,4,0.601819,0.119084,0
FL,0.033534,MKE,DCA,4,0.601819,0.166412,1
FL,0.102393,BWI,BOS,4,0.601819,0.122137,0
MQ,0.387815,LAX,SAN,4,0.601819,0.068702,0
MQ,0.421477,JAN,DFW,4,0.601819,0.145038,0
MQ,0.428773,DFW,LBB,4,0.601819,0.10687,1
MQ,0.47293,ORF,JFK,4,0.601819,0.122137,0
MQ,0.481761,DEN,ORD,4,0.601819,0.229008,0
MQ,0.512863,ORD,CLT,4,0.601819,0.175573,0
MQ,0.546653,TVC,ORD,4,0.601819,0.114504,0
MQ,0.55894,ORD,CVG,4,0.601819,0.10687,1
MQ,0.58825,RDU,LGA,4,0.601819,0.137405,0
OH,0.833355,MEM,EWR,4,0.601819,0.250382,0
OH,0.842314,ORD,JFK,4,0.601819,0.244275,1
OO,0.58889,SLC,FCA,4,0.601819,0.155725,0
OO,0.84961,DEN,BZN,4,0.601819,0.166412,1
UA,0.001792,JFK,SFO,4,0.601819,0.615267,0
US,0.129784,CLT,PBI,4,0.601819,0.164885,0
US,0.16063,JAX,DCA,4,0.601819,0.152672,0
US,0.216818,CLT,RSW,4,0.601819,0.174046,1
US,0.217458,CLT,BDL,4,0.601819,0.167939,1
US,0.237169,CLT,PVD,4,0.601819,0.167939,0
US,0.260463,DCA,BOS,4,0.601819,0.129771,0
US,0.09817,BOS,PHL,4,0.601819,0.149618,0
US,0.111481,ILM,CLT,4,0.601819,0.09771,0
WN,0.13068,BWI,DEN,4,0.601819,0.389313,0
WN,0.150134,HOU,BNA,4,0.601819,0.160305,1
WN,0.180852,PHX,LAS,4,0.601819,0.099237,0
WN,0.018175,PIT,MDW,4,0.601819,0.137405,1
WN,0.22437,SMF,SNA,4,0.601819,0.129771,0
WN,0.255728,JAX,FLL,4,0.601819,0.10687,1
WN,0.312044,BOI,GEG,4,0.601819,0.099237,0
WN,0.335211,PDX,SJC,4,0.601819,0.160305,0
WN,0.369128,SMF,PDX,4,0.601819,0.137405,0
WN,0.370024,RSW,MDW,4,0.601819,0.274809,0
WN,0.436964,SAT,DAL,4,0.601819,0.091603,0
WN,0.004224,HOU,DAL,4,0.601819,0.091603,1
WN,0.004864,MAF,DAL,4,0.601819,0.099237,0
WN,0.066172,DEN,MCI,4,0.601819,0.137405,0
WN,0.007424,PHX,DEN,4,0.601819,0.167939,0
WN,0.09241,MHT,BWI,4,0.601819,0.152672,1
WN,0.111353,AUS,PHX,4,0.601819,0.244275,0
WN,0.124408,BNA,BWI,4,0.601819,0.152672,0
XE,0.269807,EWR,DTW,4,0.601819,0.181679,0
XE,0.28491,STL,IAH,4,0.601819,0.180153,0
XE,0.303469,GPT,IAH,4,0.601819,0.122137,0
XE,0.331499,IAH,DAL,4,0.601819,0.09313,1
XE,0.355305,BTR,IAH,4,0.601819,0.099237,0
YV,0.336362,BNA,CLT,4,0.601819,0.114504,0
YV,0.341866,CLT,ILM,4,0.601819,0.087023,0
YV,0.361705,MEM,PHX,4,0.601819,0.326718,0
B6,0.037374,SEA,LGB,4,0.602519,0.227481,1
EV,0.938692,GNV,ATL,4,0.602519,0.123664,0
F9,0.041085,MKE,DCA,4,0.602519,0.164885,1
FL,0.038398,ATL,DEN,4,0.602519,0.326718,0
OO,0.84193,DEN,ASE,4,0.602519,0.067176,1
HA,0.03123,OGG,HNL,4,0.603219,0.051908,1
OO,0.611801,SLC,AUS,4,0.603219,0.270229,1
OO,0.854217,FAT,DEN,4,0.603219,0.20458,0
OO,0.896967,HPN,ORD,4,0.603219,0.238168,0
XE,0.762319,GRB,ORD,4,0.603219,0.091603,0
YV,0.928197,MEM,ORD,4,0.603219,0.164885,1
YV,0.928581,IND,IAD,4,0.603219,0.155725,0
CO,0.146167,ATL,EWR,4,0.603919,0.224427,0
EV,0.906182,DAY,IAD,4,0.603919,0.131298,0
FL,0.081915,DEN,MKE,4,0.603919,0.221374,0
OO,0.824651,SMX,LAX,4,0.603919,0.087023,0
UA,0.013823,ORD,MSP,4,0.603919,0.141985,0
UA,0.047485,DFW,ORD,4,0.603919,0.21374,0
XE,0.756176,ORD,GSP,4,0.603919,0.154198,0
XE,0.761679,ORD,BHM,4,0.603919,0.158779,0
OO,0.851402,SFO,MOD,4,0.604619,0.061069,1
UA,0.099578,BOS,DEN,4,0.604619,0.438168,0
XE,0.754768,ORD,ROA,4,0.604619,0.145038,1
YV,0.926405,BDL,ORD,4,0.604619,0.247328,0
9E,0.477025,MEM,COU,4,0.605318,0.122137,0
9E,0.521055,MEM,VPS,4,0.605318,0.128244,0
9E,0.53859,MEM,GPT,4,0.605318,0.120611,0
AA,0.162038,MCO,MIA,4,0.605318,0.099237,0
AA,0.179061,ORD,MCO,4,0.605318,0.236641,1
AA,0.217458,MIA,SJU,4,0.605318,0.221374,1
AA,0.233073,DFW,DAY,4,0.605318,0.198473,0
AA,0.247024,SFO,LAX,4,0.605318,0.122137,0
AA,0.291053,BNA,DFW,4,0.605318,0.19084,0
AA,0.315244,DFW,OKC,4,0.605318,0.083969,0
AA,0.032126,LAX,MIA,4,0.605318,0.427481,0
AA,0.058236,AUS,DFW,4,0.605318,0.099237,0
AA,0.063868,SAN,DFW,4,0.605318,0.267176,0
B6,0.182004,PDX,LGB,4,0.605318,0.201527,0
CO,0.186868,CLE,MCO,4,0.605318,0.219847,0
CO,0.049917,MIA,IAH,4,0.605318,0.261069,0
DL,0.161014,PIT,ATL,4,0.605318,0.187786,1
DL,0.16383,ATL,MEM,4,0.605318,0.129771,1
DL,0.179956,MEM,MSY,4,0.605318,0.123664,0
DL,0.212594,MSP,GRR,4,0.605318,0.122137,1
DL,0.244464,IAD,ATL,4,0.605318,0.183206,0
DL,0.27915,SNA,MSP,4,0.605318,0.326718,0
DL,0.316908,MSP,LAX,4,0.605318,0.354198,0
DL,0.357993,ATL,PWM,4,0.605318,0.227481,0
DL,0.358121,MSP,PHX,4,0.605318,0.30687,1
EV,0.670165,BOS,DCA,4,0.605318,0.166412,0
EV,0.712658,FAY,ATL,4,0.605318,0.135878,0
EV,0.942276,MEM,JAN,4,0.605318,0.09313,0
EV,0.943172,MEM,MOB,4,0.605318,0.117557,0
F9,0.061692,MKE,PHX,4,0.605318,0.343511,0
FL,0.165365,MCO,GRR,4,0.605318,0.229008,0
HA,0.045053,HNL,LIH,4,0.605318,0.058015,1
HA,0.006016,HNL,OAK,4,0.605318,0.473282,1
MQ,0.359273,DFW,MLI,4,0.605318,0.175573,0
MQ,0.364777,DFW,CHS,4,0.605318,0.21374,0
MQ,0.389223,SBA,LAX,4,0.605318,0.068702,0
MQ,0.469346,TYS,MIA,4,0.605318,0.19084,1
MQ,0.478305,ORD,EWR,4,0.605318,0.219847,1
MQ,0.509279,ORD,ICT,4,0.605318,0.183206,0
MQ,0.600026,LGA,CLE,4,0.605318,0.167939,1
OO,0.593754,MSP,RAP,4,0.605318,0.146565,0
